Date,CategoryCode,UnitsSold
2014-04-26,N02BE,35.0
2014-04-26,N05B,12.0
2014-04-26,N05C,1.0
2014-04-26,R03,6.0
2014-04-26,R06,4.0
2014-04-27,M01AB,4.0
2014-04-27,M01AE,2.34
2014-04-27,N02BA,2.0
2014-04-27,N02BE,26.2
2014-04-27,N05B,2.0
2014-04-27,N05C,0.0
2014-04-27,R03,1.0
2014-04-27,R06,1.0
2014-04-28,M01AB,1.34
2014-04-28,M01AE,3.09
2014-04-28,N02BA,3.0
2014-04-28,N02BE,29.1
2014-04-28,N05B,8.0
2014-04-28,N05C,2.0
2014-04-28,R03,0.0
2014-04-28,R06,2.0
2014-04-29,M01AB,3.33
2014-04-29,M01AE,4.02
2014-04-29,N02BA,4.4
2014-04-29,N02BE,30.3
2014-04-29,N05B,6.0
2014-04-29,N05C,1.0
2014-04-29,R03,5.0
2014-04-29,R06,0.4
2014-04-30,M01AB,4.34
2014-04-30,M01AE,2.68
2014-04-30,N02BA,7.0
2014-04-30,N02BE,43.1
2014-04-30,N05B,11.0
2014-04-30,N05C,0.0
2014-04-30,R03,7.0
2014-04-30,R06,4.0
2014-05-01,M01AB,0.0
2014-05-01,M01AE,0.0
2014-05-01,N02BA,0.0
2014-05-01,N02BE,0.0
2014-05-01,N05B,0.0
2014-05-01,N05C,0.0
2014-05-01,R03,0.0
2014-05-01,R06,0.0
2014-05-02,M01AB,7.34
2014-05-02,M01AE,7.34
2014-05-02,N02BA,6.3
2014-05-02,N02BE,39.5
2014-05-02,N05B,16.0
2014-05-02,N05C,1.0
2014-05-02,R03,12.0
2014-05-02,R06,2.0
2014-05-03,M01AB,4.0
2014-05-03,M01AE,5.34
2014-05-03,N02BA,2.0
2014-05-03,N02BE,14.6
2014-05-03,N05B,5.0
2014-05-03,N05C,2.0
2014-05-03,R03,0.0
2014-05-03,R06,2.5
2014-05-04,M01AB,1.67
2014-05-04,M01AE,4.69
2014-05-04,N02BA,1.2
2014-05-04,N02BE,20.0
2014-05-04,N05B,3.0
2014-05-04,N05C,0.0
2014-05-04,R03,0.0
2014-05-04,R06,3.0
2014-05-05,M01AB,3.0
2014-05-05,M01AE,5.78
2014-05-05,N02BA,5.0
2014-05-05,N02BE,20.0
2014-05-05,N05B,7.0
2014-05-05,N05C,0.0
2014-05-05,R03,3.0
2014-05-05,R06,4.0
2014-05-06,M01AB,7.34
2014-05-06,M01AE,4.36
2014-05-06,N02BA,4.0
2014-05-06,N02BE,22.0
2014-05-06,N05B,10.0
2014-05-06,N05C,2.0
2014-05-06,R03,6.0
2014-05-06,R06,5.0
2014-05-07,M01AB,3.33
2014-05-07,M01AE,6.32
2014-05-07,N02BA,3.0
2014-05-07,N02BE,16.8
2014-05-07,N05B,8.0
2014-05-07,N05C,1.0
2014-05-07,R03,3.0
2014-05-07,R06,11.0
2014-05-08,M01AB,2.0
2014-05-08,M01AE,2.34
2014-05-08,N02BA,3.4
2014-05-08,N02BE,20.4
2014-05-08,N05B,10.0
2014-05-08,N05C,3.0
2014-05-08,R03,0.0
2014-05-08,R06,5.0
2014-05-09,M01AB,2.0
2014-05-09,M01AE,5.0
2014-05-09,N02BA,4.2
2014-05-09,N02BE,16.0
2014-05-09,N05B,12.0
2014-05-09,N05C,2.0
2014-05-09,R03,1.0
2014-05-09,R06,2.0
2014-05-10,M01AB,5.0
2014-05-10,M01AE,6.0
2014-05-10,N02BA,9.0
2014-05-10,N02BE,39.4
2014-05-10,N05B,15.0
2014-05-10,N05C,3.0
2014-05-10,R03,1.0
2014-05-10,R06,5.0
2014-05-11,M01AB,2.0
2014-05-11,M01AE,2.68
2014-05-11,N02BA,1.0
2014-05-11,N02BE,17.0
2014-05-11,N05B,7.0
2014-05-11,N05C,0.0
2014-05-11,R03,1.0
2014-05-11,R06,4.0
2014-05-12,M01AB,4.34
2014-05-12,M01AE,3.34
2014-05-12,N02BA,9.0
2014-05-12,N02BE,12.0
2014-05-12,N05B,8.0
2014-05-12,N05C,0.0
2014-05-12,R03,5.0
2014-05-12,R06,2.0
2014-05-13,M01AB,3.68
2014-05-13,M01AE,0.34
2014-05-13,N02BA,6.2
2014-05-13,N02BE,32.0
2014-05-13,N05B,7.0
2014-05-13,N05C,0.0
2014-05-13,R03,25.0
2014-05-13,R06,7.5
2014-05-14,M01AB,1.0
2014-05-14,M01AE,4.02
2014-05-14,N02BA,6.0
2014-05-14,N02BE,24.3
2014-05-14,N05B,4.0
2014-05-14,N05C,0.0
2014-05-14,R03,0.0
2014-05-14,R06,3.0
2014-05-15,M01AB,2.34
2014-05-15,M01AE,2.02
2014-05-15,N02BA,3.0
2014-05-15,N02BE,19.3
2014-05-15,N05B,7.0
2014-05-15,N05C,0.0
2014-05-15,R03,1.0
2014-05-15,R06,2.0
2014-05-16,M01AB,5.34
2014-05-16,M01AE,7.0
2014-05-16,N02BA,3.0
2014-05-16,N02BE,22.0
2014-05-16,N05B,10.0
2014-05-16,N05C,1.0
2014-05-16,R03,11.0
2014-05-16,R06,1.0
2014-05-17,M01AB,2.34
2014-05-17,M01AE,7.68
2014-05-17,N02BA,3.0
2014-05-17,N02BE,35.0
2014-05-17,N05B,14.0
2014-05-17,N05C,1.0
2014-05-17,R03,0.0
2014-05-17,R06,2.0
2014-05-18,M01AB,3.34
2014-05-18,M01AE,2.0
2014-05-18,N02BA,5.0
2014-05-18,N02BE,9.4
2014-05-18,N05B,6.0
2014-05-18,N05C,0.0
2014-05-18,R03,0.0
2014-05-18,R06,1.0
2014-05-19,M01AB,8.34
2014-05-19,M01AE,3.84
2014-05-19,N02BA,6.1
2014-05-19,N02BE,12.8
2014-05-19,N05B,5.0
2014-05-19,N05C,0.0
2014-05-19,R03,3.0
2014-05-19,R06,9.0
2014-05-20,M01AB,1.0
2014-05-20,M01AE,2.38
2014-05-20,N02BA,7.0
2014-05-20,N02BE,27.0
2014-05-20,N05B,10.0
2014-05-20,N05C,1.0
2014-05-20,R03,0.0
2014-05-20,R06,3.6
2014-05-21,M01AB,2.0
2014-05-21,M01AE,4.68
2014-05-21,N02BA,9.5
2014-05-21,N02BE,15.4
2014-05-21,N05B,6.0
2014-05-21,N05C,1.0
2014-05-21,R03,0.0
2014-05-21,R06,3.0
2014-05-22,M01AB,3.68
2014-05-22,M01AE,1.33
2014-05-22,N02BA,1.2
2014-05-22,N02BE,8.0
2014-05-22,N05B,8.0
2014-05-22,N05C,0.0
2014-05-22,R03,2.0
2014-05-22,R06,4.0
2014-05-23,M01AB,5.0
2014-05-23,M01AE,2.34
2014-05-23,N02BA,3.9
2014-05-23,N02BE,17.5
2014-05-23,N05B,8.0
2014-05-23,N05C,2.0
2014-05-23,R03,10.0
2014-05-23,R06,7.0
2014-05-24,M01AB,3.0
2014-05-24,M01AE,4.71
2014-05-24,N02BA,5.0
2014-05-24,N02BE,28.0
2014-05-24,N05B,11.0
2014-05-24,N05C,1.0
2014-05-24,R03,0.0
2014-05-24,R06,9.0
2014-05-25,M01AB,2.0
2014-05-25,M01AE,3.0
2014-05-25,N02BA,1.0
2014-05-25,N02BE,7.0
2014-05-25,N05B,8.0
2014-05-25,N05C,0.0
2014-05-25,R03,5.0
2014-05-25,R06,1.0
2014-05-26,M01AB,2.68
2014-05-26,M01AE,3.34
2014-05-26,N02BA,7.4
2014-05-26,N02BE,18.0
2014-05-26,N05B,7.0
2014-05-26,N05C,1.0
2014-05-26,R03,0.0
2014-05-26,R06,5.0
2014-05-27,M01AB,0.0
2014-05-27,M01AE,2.34
2014-05-27,N02BA,5.0
2014-05-27,N02BE,28.6
2014-05-27,N05B,12.0
2014-05-27,N05C,1.0
2014-05-27,R03,1.0
2014-05-27,R06,6.0
2014-05-28,M01AB,1.34
2014-05-28,M01AE,5.02
2014-05-28,N02BA,1.4
2014-05-28,N02BE,10.28
2014-05-28,N05B,9.0
2014-05-28,N05C,0.0
2014-05-28,R03,2.0
2014-05-28,R06,5.1
2014-05-29,M01AB,4.0
2014-05-29,M01AE,5.34
2014-05-29,N02BA,6.3
2014-05-29,N02BE,27.0
2014-05-29,N05B,13.0
2014-05-29,N05C,0.0
2014-05-29,R03,0.0
2014-05-29,R06,2.0
2014-05-30,M01AB,3.02
2014-05-30,M01AE,2.02
2014-05-30,N02BA,2.0
2014-05-30,N02BE,21.5
2014-05-30,N05B,14.0
2014-05-30,N05C,0.0
2014-05-30,R03,0.0
2014-05-30,R06,5.0
2014-05-31,M01AB,5.67
2014-05-31,M01AE,3.34
2014-05-31,N02BA,2.0
2014-05-31,N02BE,28.0
2014-05-31,N05B,10.0
2014-05-31,N05C,0.0
2014-05-31,R03,15.0
2014-05-31,R06,2.0
2014-06-01,M01AB,1.0
2014-06-01,M01AE,0.68
2014-06-01,N02BA,1.0
2014-06-01,N02BE,10.0
2014-06-01,N05B,4.0
2014-06-01,N05C,1.0
2014-06-01,R03,1.0
2014-06-01,R06,3.0
2014-06-02,M01AB,4.0
2014-06-02,M01AE,4.34
2014-06-02,N02BA,10.0
2014-06-02,N02BE,23.3
2014-06-02,N05B,16.0
2014-06-02,N05C,3.0
2014-06-02,R03,0.0
2014-06-02,R06,3.0
2014-06-03,M01AB,3.0
2014-06-03,M01AE,2.0
2014-06-03,N02BA,2.4
2014-06-03,N02BE,24.0
2014-06-03,N05B,7.0
2014-06-03,N05C,2.0
2014-06-03,R03,5.0
2014-06-03,R06,3.0
2014-06-04,M01AB,1.0
2014-06-04,M01AE,4.68
2014-06-04,N02BA,3.5
2014-06-04,N02BE,24.0
2014-06-04,N05B,6.0
2014-06-04,N05C,0.0
2014-06-04,R03,1.0
2014-06-04,R06,2.5
2014-06-05,M01AB,0.34
2014-06-05,M01AE,4.68
2014-06-05,N02BA,4.5
2014-06-05,N02BE,22.5
2014-06-05,N05B,4.0
2014-06-05,N05C,0.0
2014-06-05,R03,0.0
2014-06-05,R06,5.0
2014-06-06,M01AB,5.0
2014-06-06,M01AE,1.68
2014-06-06,N02BA,3.0
2014-06-06,N02BE,16.62
2014-06-06,N05B,15.0
2014-06-06,N05C,2.0
2014-06-06,R03,1.0
2014-06-06,R06,5.0
2014-06-07,M01AB,9.0
2014-06-07,M01AE,3.68
2014-06-07,N02BA,7.5
2014-06-07,N02BE,33.0
2014-06-07,N05B,8.0
2014-06-07,N05C,1.0
2014-06-07,R03,6.0
2014-06-07,R06,7.0
2014-06-08,M01AB,1.0
2014-06-08,M01AE,2.0
2014-06-08,N02BA,3.0
2014-06-08,N02BE,11.0
2014-06-08,N05B,8.0
2014-06-08,N05C,0.0
2014-06-08,R03,6.0
2014-06-08,R06,2.0
2014-06-09,M01AB,6.33
2014-06-09,M01AE,1.34
2014-06-09,N02BA,5.0
2014-06-09,N02BE,18.0
2014-06-09,N05B,17.0
2014-06-09,N05C,4.0
2014-06-09,R03,0.0
2014-06-09,R06,11.0
2014-06-10,M01AB,8.68
2014-06-10,M01AE,2.68
2014-06-10,N02BA,4.3
2014-06-10,N02BE,23.0
2014-06-10,N05B,16.0
2014-06-10,N05C,2.0
2014-06-10,R03,2.0
2014-06-10,R06,6.5
2014-06-11,M01AB,4.34
2014-06-11,M01AE,0.68
2014-06-11,N02BA,2.3
2014-06-11,N02BE,12.5
2014-06-11,N05B,16.0
2014-06-11,N05C,2.0
2014-06-11,R03,12.0
2014-06-11,R06,9.0
2014-06-12,M01AB,4.34
2014-06-12,M01AE,3.0
2014-06-12,N02BA,1.0
2014-06-12,N02BE,15.8
2014-06-12,N05B,12.0
2014-06-12,N05C,0.0
2014-06-12,R03,2.0
2014-06-12,R06,3.0
2014-06-13,M01AB,1.0
2014-06-13,M01AE,2.68
2014-06-13,N02BA,5.0
2014-06-13,N02BE,10.0
2014-06-13,N05B,11.0
2014-06-13,N05C,0.0
2014-06-13,R03,3.0
2014-06-13,R06,1.0
2014-06-14,M01AB,4.0
2014-06-14,M01AE,5.02
2014-06-14,N02BA,6.0
2014-06-14,N02BE,8.0
2014-06-14,N05B,10.0
2014-06-14,N05C,0.0
2014-06-14,R03,1.0
2014-06-14,R06,3.0
2014-06-15,M01AB,0.34
2014-06-15,M01AE,2.0
2014-06-15,N02BA,0.0
2014-06-15,N02BE,8.0
2014-06-15,N05B,5.0
2014-06-15,N05C,0.0
2014-06-15,R03,0.0
2014-06-15,R06,3.3
2014-06-16,M01AB,4.34
2014-06-16,M01AE,4.34
2014-06-16,N02BA,7.4
2014-06-16,N02BE,12.2
2014-06-16,N05B,11.0
2014-06-16,N05C,0.0
2014-06-16,R03,5.0
2014-06-16,R06,5.0
2014-06-17,M01AB,5.0
2014-06-17,M01AE,2.34
2014-06-17,N02BA,4.0
2014-06-17,N02BE,14.0
2014-06-17,N05B,12.0
2014-06-17,N05C,2.0
2014-06-17,R03,0.0
2014-06-17,R06,3.0
2014-06-18,M01AB,2.0
2014-06-18,M01AE,2.0
2014-06-18,N02BA,4.7
2014-06-18,N02BE,18.0
2014-06-18,N05B,6.0
2014-06-18,N05C,0.0
2014-06-18,R03,1.0
2014-06-18,R06,3.0
2014-06-19,M01AB,3.0
2014-06-19,M01AE,3.33
2014-06-19,N02BA,1.0
2014-06-19,N02BE,14.0
2014-06-19,N05B,8.0
2014-06-19,N05C,0.0
2014-06-19,R03,0.0
2014-06-19,R06,1.0
2014-06-20,M01AB,7.34
2014-06-20,M01AE,2.02
2014-06-20,N02BA,3.0
2014-06-20,N02BE,14.5
2014-06-20,N05B,9.0
2014-06-20,N05C,0.0
2014-06-20,R03,3.0
2014-06-20,R06,6.0
2014-06-21,M01AB,6.0
2014-06-21,M01AE,5.68
2014-06-21,N02BA,2.0
2014-06-21,N02BE,16.0
2014-06-21,N05B,12.0
2014-06-21,N05C,3.0
2014-06-21,R03,0.0
2014-06-21,R06,3.0
2014-06-22,M01AB,4.0
2014-06-22,M01AE,1.02
2014-06-22,N02BA,4.0
2014-06-22,N02BE,18.0
2014-06-22,N05B,8.0
2014-06-22,N05C,0.0
2014-06-22,R03,2.0
2014-06-22,R06,3.0
2014-06-23,M01AB,2.34
2014-06-23,M01AE,7.68
2014-06-23,N02BA,3.0
2014-06-23,N02BE,25.2
2014-06-23,N05B,12.0
2014-06-23,N05C,0.0
2014-06-23,R03,2.0
2014-06-23,R06,3.0
2014-06-24,M01AB,3.0
2014-06-24,M01AE,5.14
2014-06-24,N02BA,4.0
2014-06-24,N02BE,16.2
2014-06-24,N05B,23.0
2014-06-24,N05C,0.0
2014-06-24,R03,2.0
2014-06-24,R06,4.0
2014-06-25,M01AB,8.0
2014-06-25,M01AE,5.34
2014-06-25,N02BA,7.0
2014-06-25,N02BE,33.8
2014-06-25,N05B,19.0
2014-06-25,N05C,0.0
2014-06-25,R03,0.0
2014-06-25,R06,1.0
2014-06-26,M01AB,3.0
2014-06-26,M01AE,2.0
2014-06-26,N02BA,11.3
2014-06-26,N02BE,19.3
2014-06-26,N05B,14.0
2014-06-26,N05C,0.0
2014-06-26,R03,0.0
2014-06-26,R06,1.0
2014-06-27,M01AB,4.34
2014-06-27,M01AE,1.0
2014-06-27,N02BA,6.0
2014-06-27,N02BE,32.3
2014-06-27,N05B,13.0
2014-06-27,N05C,0.0
2014-06-27,R03,1.0
2014-06-27,R06,3.0
2014-06-28,M01AB,0.34
2014-06-28,M01AE,5.34
2014-06-28,N02BA,5.0
2014-06-28,N02BE,20.0
2014-06-28,N05B,14.0
2014-06-28,N05C,1.0
2014-06-28,R03,1.0
2014-06-28,R06,5.0
2014-06-29,M01AB,0.0
2014-06-29,M01AE,1.0
2014-06-29,N02BA,1.0
2014-06-29,N02BE,10.0
2014-06-29,N05B,1.0
2014-06-29,N05C,0.0
2014-06-29,R03,0.0
2014-06-29,R06,1.0
2014-06-30,M01AB,6.0
2014-06-30,M01AE,5.34
2014-06-30,N02BA,1.0
2014-06-30,N02BE,25.0
2014-06-30,N05B,6.0
2014-06-30,N05C,0.0
2014-06-30,R03,0.0
2014-06-30,R06,0.0
2014-07-01,M01AB,4.34
2014-07-01,M01AE,2.34
2014-07-01,N02BA,2.0
2014-07-01,N02BE,19.0
2014-07-01,N05B,10.0
2014-07-01,N05C,0.0
2014-07-01,R03,0.0
2014-07-01,R06,2.0
2014-07-02,M01AB,3.0
2014-07-02,M01AE,0.34
2014-07-02,N02BA,4.0
2014-07-02,N02BE,21.6
2014-07-02,N05B,7.0
2014-07-02,N05C,0.0
2014-07-02,R03,6.0
2014-07-02,R06,3.0
2014-07-03,M01AB,2.33
2014-07-03,M01AE,5.68
2014-07-03,N02BA,7.0
2014-07-03,N02BE,12.5
2014-07-03,N05B,7.0
2014-07-03,N05C,2.0
2014-07-03,R03,0.0
2014-07-03,R06,2.0
2014-07-04,M01AB,4.34
2014-07-04,M01AE,4.7
2014-07-04,N02BA,7.0
2014-07-04,N02BE,10.5
2014-07-04,N05B,14.0
2014-07-04,N05C,0.0
2014-07-04,R03,2.0
2014-07-04,R06,3.0
2014-07-05,M01AB,3.34
2014-07-05,M01AE,4.34
2014-07-05,N02BA,6.0
2014-07-05,N02BE,37.0
2014-07-05,N05B,11.0
2014-07-05,N05C,1.0
2014-07-05,R03,0.0
2014-07-05,R06,0.0
2014-07-06,M01AB,4.0
2014-07-06,M01AE,2.0
2014-07-06,N02BA,3.0
2014-07-06,N02BE,10.2
2014-07-06,N05B,9.0
2014-07-06,N05C,0.0
2014-07-06,R03,0.0
2014-07-06,R06,0.0
2014-07-07,M01AB,2.0
2014-07-07,M01AE,3.34
2014-07-07,N02BA,4.0
2014-07-07,N02BE,13.0
2014-07-07,N05B,11.0
2014-07-07,N05C,0.0
2014-07-07,R03,0.0
2014-07-07,R06,4.0
2014-07-08,M01AB,6.34
2014-07-08,M01AE,2.34
2014-07-08,N02BA,3.0
2014-07-08,N02BE,14.0
2014-07-08,N05B,3.0
2014-07-08,N05C,0.0
2014-07-08,R03,5.0
2014-07-08,R06,1.0
2014-07-09,M01AB,3.0
2014-07-09,M01AE,6.34
2014-07-09,N02BA,5.0
2014-07-09,N02BE,13.0
2014-07-09,N05B,6.0
2014-07-09,N05C,4.0
2014-07-09,R03,0.0
2014-07-09,R06,2.2
2014-07-10,M01AB,2.33
2014-07-10,M01AE,4.66
2014-07-10,N02BA,8.0
2014-07-10,N02BE,21.2
2014-07-10,N05B,32.0
2014-07-10,N05C,0.0
2014-07-10,R03,5.0
2014-07-10,R06,4.0
2014-07-11,M01AB,2.0
2014-07-11,M01AE,1.68
2014-07-11,N02BA,3.2
2014-07-11,N02BE,16.5
2014-07-11,N05B,17.0
2014-07-11,N05C,0.0
2014-07-11,R03,5.0
2014-07-11,R06,1.0
2014-07-12,M01AB,8.34
2014-07-12,M01AE,2.68
2014-07-12,N02BA,10.5
2014-07-12,N02BE,28.1
2014-07-12,N05B,12.0
2014-07-12,N05C,3.0
2014-07-12,R03,12.0
2014-07-12,R06,4.0
2014-07-13,M01AB,2.0
2014-07-13,M01AE,1.34
2014-07-13,N02BA,1.0
2014-07-13,N02BE,17.0
2014-07-13,N05B,2.0
2014-07-13,N05C,0.0
2014-07-13,R03,0.0
2014-07-13,R06,0.0
2014-07-14,M01AB,5.0
2014-07-14,M01AE,3.04
2014-07-14,N02BA,3.0
2014-07-14,N02BE,11.8
2014-07-14,N05B,19.0
2014-07-14,N05C,1.0
2014-07-14,R03,2.0
2014-07-14,R06,2.0
2014-07-15,M01AB,3.34
2014-07-15,M01AE,1.68
2014-07-15,N02BA,1.0
2014-07-15,N02BE,15.6
2014-07-15,N05B,18.0
2014-07-15,N05C,0.0
2014-07-15,R03,0.0
2014-07-15,R06,1.3
2014-07-16,M01AB,4.0
2014-07-16,M01AE,3.34
2014-07-16,N02BA,3.0
2014-07-16,N02BE,13.0
2014-07-16,N05B,12.0
2014-07-16,N05C,1.0
2014-07-16,R03,4.0
2014-07-16,R06,0.0
2014-07-17,M01AB,2.0
2014-07-17,M01AE,3.0
2014-07-17,N02BA,5.0
2014-07-17,N02BE,25.0
2014-07-17,N05B,14.0
2014-07-17,N05C,1.0
2014-07-17,R03,0.0
2014-07-17,R06,1.0
2014-07-18,M01AB,9.0
2014-07-18,M01AE,2.34
2014-07-18,N02BA,1.5
2014-07-18,N02BE,14.2
2014-07-18,N05B,6.0
2014-07-18,N05C,3.0
2014-07-18,R03,0.0
2014-07-18,R06,4.0
2014-07-19,M01AB,7.33
2014-07-19,M01AE,7.02
2014-07-19,N02BA,6.0
2014-07-19,N02BE,8.4
2014-07-19,N05B,10.0
2014-07-19,N05C,0.0
2014-07-19,R03,6.0
2014-07-19,R06,6.0
2014-07-20,M01AB,3.0
2014-07-20,M01AE,0.34
2014-07-20,N02BA,1.0
2014-07-20,N02BE,8.0
2014-07-20,N05B,5.0
2014-07-20,N05C,0.0
2014-07-20,R03,0.0
2014-07-20,R06,0.1
2014-07-21,M01AB,3.0
2014-07-21,M01AE,4.68
2014-07-21,N02BA,8.0
2014-07-21,N02BE,20.0
2014-07-21,N05B,13.0
2014-07-21,N05C,1.0
2014-07-21,R03,0.0
2014-07-21,R06,2.0
2014-07-22,M01AB,5.0
2014-07-22,M01AE,5.68
2014-07-22,N02BA,3.0
2014-07-22,N02BE,9.0
2014-07-22,N05B,7.0
2014-07-22,N05C,0.0
2014-07-22,R03,1.0
2014-07-22,R06,2.0
2014-07-23,M01AB,2.67
2014-07-23,M01AE,6.37
2014-07-23,N02BA,2.0
2014-07-23,N02BE,8.0
2014-07-23,N05B,19.0
2014-07-23,N05C,0.0
2014-07-23,R03,0.0
2014-07-23,R06,3.0
2014-07-24,M01AB,5.34
2014-07-24,M01AE,2.0
2014-07-24,N02BA,4.4
2014-07-24,N02BE,23.0
2014-07-24,N05B,5.0
2014-07-24,N05C,0.0
2014-07-24,R03,0.0
2014-07-24,R06,2.0
2014-07-25,M01AB,5.0
2014-07-25,M01AE,2.02
2014-07-25,N02BA,7.5
2014-07-25,N02BE,10.0
2014-07-25,N05B,15.0
2014-07-25,N05C,1.0
2014-07-25,R03,1.0
2014-07-25,R06,2.0
2014-07-26,M01AB,4.0
2014-07-26,M01AE,6.68
2014-07-26,N02BA,6.2
2014-07-26,N02BE,36.2
2014-07-26,N05B,13.0
2014-07-26,N05C,0.0
2014-07-26,R03,0.0
2014-07-26,R06,4.0
2014-07-27,M01AB,3.0
2014-07-27,M01AE,1.34
2014-07-27,N02BA,2.0
2014-07-27,N02BE,10.0
2014-07-27,N05B,5.0
2014-07-27,N05C,0.0
2014-07-27,R03,6.0
2014-07-27,R06,1.0
2014-07-28,M01AB,2.0
2014-07-28,M01AE,1.34
2014-07-28,N02BA,2.0
2014-07-28,N02BE,9.1
2014-07-28,N05B,9.0
2014-07-28,N05C,0.0
2014-07-28,R03,0.0
2014-07-28,R06,2.0
2014-07-29,M01AB,2.34
2014-07-29,M01AE,0.68
2014-07-29,N02BA,1.0
2014-07-29,N02BE,13.0
2014-07-29,N05B,15.0
2014-07-29,N05C,3.0
2014-07-29,R03,0.0
2014-07-29,R06,5.0
2014-07-30,M01AB,0.68
2014-07-30,M01AE,1.34
2014-07-30,N02BA,5.0
2014-07-30,N02BE,13.5
2014-07-30,N05B,14.0
2014-07-30,N05C,0.0
2014-07-30,R03,6.0
2014-07-30,R06,4.5
2014-07-31,M01AB,3.0
2014-07-31,M01AE,0.34
2014-07-31,N02BA,4.0
2014-07-31,N02BE,10.5
2014-07-31,N05B,8.0
2014-07-31,N05C,0.0
2014-07-31,R03,0.0
2014-07-31,R06,1.0
2014-08-01,M01AB,2.0
2014-08-01,M01AE,1.0
2014-08-01,N02BA,2.2
2014-08-01,N02BE,14.0
2014-08-01,N05B,17.0
2014-08-01,N05C,1.0
2014-08-01,R03,0.0
2014-08-01,R06,1.0
2014-08-02,M01AB,5.0
2014-08-02,M01AE,2.01
2014-08-02,N02BA,6.0
2014-08-02,N02BE,29.0
2014-08-02,N05B,12.0
2014-08-02,N05C,0.0
2014-08-02,R03,5.0
2014-08-02,R06,3.0
2014-08-03,M01AB,5.0
2014-08-03,M01AE,1.0
2014-08-03,N02BA,3.0
2014-08-03,N02BE,6.0
2014-08-03,N05B,5.0
2014-08-03,N05C,5.0
2014-08-03,R03,0.0
2014-08-03,R06,0.0
2014-08-04,M01AB,4.0
2014-08-04,M01AE,5.02
2014-08-04,N02BA,6.0
2014-08-04,N02BE,21.5
2014-08-04,N05B,14.0
2014-08-04,N05C,0.0
2014-08-04,R03,0.0
2014-08-04,R06,4.0
2014-08-05,M01AB,2.0
2014-08-05,M01AE,1.34
2014-08-05,N02BA,3.0
2014-08-05,N02BE,17.1
2014-08-05,N05B,9.0
2014-08-05,N05C,0.0
2014-08-05,R03,0.0
2014-08-05,R06,0.0
2014-08-06,M01AB,6.0
2014-08-06,M01AE,5.0
2014-08-06,N02BA,1.4
2014-08-06,N02BE,17.0
2014-08-06,N05B,7.0
2014-08-06,N05C,1.0
2014-08-06,R03,1.0
2014-08-06,R06,1.0
2014-08-07,M01AB,3.34
2014-08-07,M01AE,2.68
2014-08-07,N02BA,3.0
2014-08-07,N02BE,33.0
2014-08-07,N05B,13.0
2014-08-07,N05C,1.0
2014-08-07,R03,0.0
2014-08-07,R06,2.0
2014-08-08,M01AB,5.02
2014-08-08,M01AE,4.02
2014-08-08,N02BA,5.0
2014-08-08,N02BE,13.0
2014-08-08,N05B,12.0
2014-08-08,N05C,3.0
2014-08-08,R03,2.0
2014-08-08,R06,2.0
2014-08-09,M01AB,4.0
2014-08-09,M01AE,1.34
2014-08-09,N02BA,6.0
2014-08-09,N02BE,19.0
2014-08-09,N05B,24.0
2014-08-09,N05C,3.0
2014-08-09,R03,0.0
2014-08-09,R06,5.9
2014-08-10,M01AB,4.0
2014-08-10,M01AE,0.34
2014-08-10,N02BA,4.0
2014-08-10,N02BE,3.0
2014-08-10,N05B,4.0
2014-08-10,N05C,0.0
2014-08-10,R03,0.0
2014-08-10,R06,2.0
2014-08-11,M01AB,8.0
2014-08-11,M01AE,5.36
2014-08-11,N02BA,9.2
2014-08-11,N02BE,20.0
2014-08-11,N05B,18.0
2014-08-11,N05C,0.0
2014-08-11,R03,0.0
2014-08-11,R06,2.0
2014-08-12,M01AB,0.0
2014-08-12,M01AE,1.36
2014-08-12,N02BA,4.5
2014-08-12,N02BE,10.0
2014-08-12,N05B,8.0
2014-08-12,N05C,1.0
2014-08-12,R03,0.0
2014-08-12,R06,4.6
2014-08-13,M01AB,1.34
2014-08-13,M01AE,3.34
2014-08-13,N02BA,1.0
2014-08-13,N02BE,20.3
2014-08-13,N05B,11.0
2014-08-13,N05C,0.0
2014-08-13,R03,0.0
2014-08-13,R06,7.0
2014-08-14,M01AB,4.0
2014-08-14,M01AE,2.34
2014-08-14,N02BA,6.0
2014-08-14,N02BE,14.4
2014-08-14,N05B,13.0
2014-08-14,N05C,0.0
2014-08-14,R03,0.0
2014-08-14,R06,6.0
2014-08-15,M01AB,4.34
2014-08-15,M01AE,4.02
2014-08-15,N02BA,7.0
2014-08-15,N02BE,13.2
2014-08-15,N05B,15.0
2014-08-15,N05C,2.0
2014-08-15,R03,3.0
2014-08-15,R06,2.0
2014-08-16,M01AB,8.0
2014-08-16,M01AE,2.43
2014-08-16,N02BA,5.0
2014-08-16,N02BE,19.0
2014-08-16,N05B,27.0
2014-08-16,N05C,2.0
2014-08-16,R03,0.0
2014-08-16,R06,1.0
2014-08-17,M01AB,0.34
2014-08-17,M01AE,0.68
2014-08-17,N02BA,2.0
2014-08-17,N02BE,6.5
2014-08-17,N05B,7.0
2014-08-17,N05C,0.0
2014-08-17,R03,0.0
2014-08-17,R06,1.0
2014-08-18,M01AB,4.34
2014-08-18,M01AE,6.0
2014-08-18,N02BA,3.1
2014-08-18,N02BE,16.5
2014-08-18,N05B,21.0
2014-08-18,N05C,3.0
2014-08-18,R03,10.0
2014-08-18,R06,2.0
